FPT_DATA,HPG_DATA,MBB_DATA,MWG_DATA,VIC_DATA
-0.18894157615316004,1.1725705144764205,0.6815558166147488,-0.2832321723022902,0.09291596979947037
-0.12798868720476356,0.1507796200636565,0.12003622031577688,0.1479529149329234,0.03736388518299022
-0.7490941171529535,0.18180006268395996,-1.09807591702621,-0.5104265974568833,0.151367083904955
0.08836385554590971,0.0260897514738814,1.0776232860568427,-0.7365757447787495,0.3475148971243028
-1.0001891224897674,-0.5588485911381453,-0.7145537628500108,-0.9498194284932282,-0.4125085439855458
-1.8199603831972584,-0.4050298703727828,-1.2864810702804843,-1.9117428994831611,0.09295071768060792
-0.33141251211935446,-0.6790358688359404,0.6011932096147858,-0.09741126592880639,0.06246635734520804
-0.8785656251407176,0.1475905149024082,-0.2562709150664825,-0.22687332338796667,0.13271941354907735
0.29596796523968216,0.37238020142799994,0.3405343672443755,0.8967160536007749,-0.19906965617289044
-0.2463182863436891,-0.2552867182944411,-0.031039649724821976,0.24663603597391587,-0.7492628643598614
-1.000354333063028,-0.3779985836879297,-0.5279510852059897,-0.24659105637470935,-0.026326126752166203
-0.48367854138483346,-0.05429934644953265,-0.3984738975555273,-0.04371637933968552,0.14905891657619796
-0.2555782247719407,-1.5914217292286326,-2.586502151139206,-0.8946772236781304,-0.5069625110119916
0.14867971698864546,1.377948955227362,0.1814115309422812,0.8641253834903739,-0.08077571840839715
2.5088148204472938,0.40933137183404544,2.043413939497623,1.7947225054465634,0.638546762200428
0.21528740794715784,0.14790456751062975,0.45297902650578337,0.7955182983097031,0.1958358890055169
0.3651630691442341,0.07024003278082645,-0.2791080092147367,-0.41286770385473515,0.32962859427144514
-0.10550745177919052,0.224648817527841,-0.12462179585260345,-1.8057486008543897,-0.026350320489151452
0.553882487850398,1.5092548838329871,0.8692692893430876,-1.2728198589316009,0.26147878770691024
-0.5759168221691403,0.5750570444483253,-0.9624844566549069,-1.4318956608633067,-0.139858908867114
2.3759363816202406,0.06076955481724542,1.181296507147483,0.7688585755726212,-0.09771302450814631
-0.6954455707679121,-0.5906765363823447,0.40235110604618884,0.6668635411586854,-0.44121617651674266
-0.9410693212991553,-0.36986359840182703,-0.44630231674493254,-1.4518186598991607,0.036969761531840034
-0.2864223375588444,0.5634862179667991,-0.45500978355621025,0.4783702407422359,-0.20019758583600641
0.4133825312589746,-0.0758804009350839,0.0052109727057844234,-0.3485032915229892,0.02929828905167285
0.18062160229290553,-0.6792110168046421,-0.6147843025440556,-0.5430509588374268,-0.41072561171460736
0.34211887048495815,0.2443016517882841,-0.022561452740971422,-0.0920418341866344,0.4239673145896122
-0.9103447447012731,-0.4010939414744408,-1.4024846251290528,0.44598887189632314,-0.7169774130069406
0.6967234261537807,0.35176947729028585,0.7295586307285202,0.26723363902613656,0.630112078968488
0.29297948027443027,-0.4053787743147258,0.2514295695859767,0.11978132016142666,-0.29593207906433067
0.4691090300769881,0.3524750516727419,-0.14128151651236454,0.15284806097379106,-0.2928572318305326
-0.29601478222432887,1.1227588486711393,0.2196016609480754,0.8036571735079685,0.10682674468764264
0.49841717914140127,1.2257049818167496,-0.33058254389141856,-0.7744409372238543,-0.08842752395357668
0.9102730494823996,-0.31696187507713425,-0.7394760650375846,-0.41242535515477624,0.4341836124558638
-1.2138364694832298,-2.7719356609302728,-2.0587137591225693,-1.3516070955484434,-0.09441309380430485
-0.6865533188070859,-0.6610729845828768,-0.8230488917280482,0.1207450947214086,0.08007889433199128
-0.3141305155440254,-1.0816638251420794,-0.6926937278627217,-0.7398364430776827,-0.3348001421919923
-0.8688838849965997,-0.3692398402996478,0.09564753430455117,0.6517008513986526,0.05554305923773707
-0.49076058964515545,0.11454035992943445,1.781312658183269,0.15703873572196708,0.023518676809518052
1.3607134235155143,0.06495483301700275,0.6806369802578529,0.2044929083076784,0.17005432287989566
0.21937490747934663,-0.4439953991980843,0.7789810063678655,0.3935509480726206,0.4663942027510348
-0.2531710638736785,0.12438901806837821,0.09379950099018958,0.2158146858898654,-0.2714028856769483
0.5984937639297935,-0.30077979036942637,-0.6147549101067766,-0.662953781869096,-0.04392920003756119
0.4566103869718737,0.8694547616847306,-0.0989363633125065,-0.05038011780087438,0.1589776262741382
-0.08702235825142127,-1.1015974981514554,0.07529322153295603,1.9662121754721031,0.829502251355004
0.0026315661687549697,0.40268017449002197,0.21184063047215496,0.13866689448731395,-0.004141116917935473
-0.8682550240979721,-0.8170265161665746,-1.6783225880840096,-0.4416956428391768,-2.427388884053294
-0.02758547904610976,-0.23997094518654585,-0.013406817835704186,0.9956873507806129,-0.002754125726308065
-0.6226741938728915,0.07893549513489449,0.1314840973390844,0.6418040243678313,0.26600172938317057
0.8704025086963894,0.9519891395640463,-0.3872935290886026,-0.6856461950081238,-0.2598000430635577
1.03477610582991,0.7746987572033783,1.536119291685473,3.0270912171221633,0.16613033337399064
0.28439858760364733,1.816372456461108,0.04447676737506801,0.8836693075510582,0.7795636608504366
-1.084312290654574,-0.16590533119035536,0.15344614631282372,-2.335083138735092,-0.19595012373354034
1.0310951929589227,1.679094570190725,1.1402706830949392,0.3993586059764149,-0.719642322534422
1.661103899774044,1.3940005341252257,0.5587233659648878,0.47487989164403405,0.09028757680934996
-1.655762409405794,-1.035030359780406,-0.4883162063796258,-1.0139049148093375,-0.025135462665700818
-0.041993393270255024,-1.3318851260385236,-0.32348694698128383,0.29652168740951185,-0.043324977467131535
1.3064127663255822,0.9399867356009854,-0.4027605823442685,0.6770942475400205,-0.24235801946776592
-0.8535465488648641,1.6659817960010883,0.5931874000613957,0.2774521843518038,0.10592182332546116
-0.013581443096799282,0.30074715705662186,0.05037921362579919,0.5277402064990929,0.0011137662443893807
0.22474889792076452,0.005248996693376231,0.1961895887281387,0.3438250502839896,-0.11268896167854289
-0.14486866977969157,0.24872172217968863,0.6055521074459764,0.5915829507908914,-0.42854531755121794
1.943239810422238,0.18830132100580632,1.1995150916421944,2.254517681192767,0.0809254889472686
-0.7287368005941717,-0.6476909453083932,-0.7377987288910948,-1.6473433058946458,-1.4328651043692089
-0.6945443316780189,0.2149007129580669,0.3708470057633535,0.4875056921193726,-0.09819232113972881
1.448871000516685,0.32991028575190773,0.7299401423669665,0.6499056340035921,0.29971015201614465
-2.0391404076702755,-1.1484831561160314,-1.263314002665226,-1.2119994391255886,0.09207396566749836
-0.018417124565115718,1.5247269359464037,0.3188716642621304,0.19689203175413222,0.14315482997106194
2.13840191386676,0.8852843567078104,0.9098411177125255,2.7487183965086572,0.013152570369800736
1.2508732479686118,-0.470186503020828,-0.05633671622758401,0.37421365831557984,0.020095485444618595
0.10193554628848012,-0.12381917464959738,0.9686661478344687,0.76972687959159,-0.027179495860759864
-0.7052397213976876,-0.17593802168668735,-1.0761617885385353,-0.16466152529896166,-0.25092053109449114
-0.8599249690034116,0.12023034488493702,0.2816599494366183,-1.230123136047261,-0.1265604877302388
0.7514263932170627,-1.8348912004885043,-1.4399966906802766,2.051849387169108,-0.17628805914168852
0.004526250529370736,1.4311616408774608,0.4035218862785014,0.002725825232231212,0.11241408824670655
-1.1592358498245512,-1.0773634593781494,0.17501682115205594,-0.8384221775778071,0.0254188134861531
-0.19537758617637,-0.3458140512978123,-0.8484733319438743,0.2879789612388432,0.0801586735345316
0.6170803315605553,0.03768302312550686,-0.18585294432692565,0.15895543635277,0.008476778335139786
-0.7529134557990009,-0.025481918491520594,-1.2921190269028444,-1.3668703034274723,-0.07122365803416791
0.3667938621066192,-1.0960963527346523,-0.16492553669786064,-0.7833062020521513,0.01080195754694073
-0.5196361046755166,0.9279136768334169,1.4691616429655059,0.7873344471456144,0.24595571263812213
0.6073665816308214,-0.08802528985968741,1.0553480192729738,0.1581704889986002,0.20404820620890213
-0.5589103917948799,-0.1422912723546138,-0.3422448655473007,-0.18406492815313377,-0.26243982118960074
-0.2104608686528443,0.31646236814548834,0.01417298129417957,-0.918738412844265,0.43666444060465465
-0.08854209994767123,-0.024861167056616906,-0.43549396333811186,2.3817270863447018,-0.20622147506335786
0.4454722034419933,0.4797119154130799,-0.2892411455200025,-0.062324015249340746,-0.2273816932264674
-0.13700076563298821,-0.5337687254091394,0.5272712034216354,0.2948473821777439,-0.331342279452374
0.9510360405552303,-0.04171131948772769,1.7478364603034402,-0.20777322911821153,0.6404895382342032
-0.3668750849756308,-0.5437648898926667,-0.7315090081623838,-0.45095259661970155,-0.07641314841472184
-0.044216097523304576,1.6920084606886239,1.830876353179452,0.941841180698371,-0.08406272799176552
-0.9526840377255787,-0.40534437017242786,-0.7264770175808005,-0.44017628684081345,-0.9305650648133454
-0.5441129981554762,-0.6494422476925292,-0.9839306551346074,-1.695494898142663,-0.25139903003527647
-0.5000743862794479,-1.0908886996878977,-0.6933970543936738,0.769456226056016,-0.19604135893458147
-0.45809923138989894,-1.0783154426747847,0.5264812673893641,0.8096955179577698,-0.08796911349540834
0.8011507032456793,-0.10211161401731694,1.445633444902757,0.8964145271525296,0.6717510397411316
0.5460646561624275,0.9835940440316118,0.1772150250951104,0.43250775379275314,0.08656077710330586
-0.3755566898574923,-0.02345025314130876,-0.9086570968390097,0.16294523221725896,0.015317637282373512
-0.16228149391634816,0.3298569131894922,0.21451875443975577,0.06751558717913939,-0.45877030459133994
0.25941127448405565,-0.8658718838669583,-0.6080267183896513,1.6616660341375142,-0.10406956310213739
-0.0867410202498127,-0.4382089038813604,0.06678571569816961,0.032562125792977716,-0.14228935120790195
1.0356658531583312,-0.12337374563654956,1.1519922062777919,3.2973797545935564,0.16983760064884193
-0.4488846127506497,1.189082721123624,-0.5370887677264513,0.2655837376071273,0.2246922982944369
0.1573204190131591,0.06991556784991654,-0.5008289577873422,-0.2378263842769221,0.2560665195429231
0.10511618136521533,-0.20671080817996257,0.6961272106283709,0.7697250722611102,-0.023010612307667357
-1.5988290251445803,-2.5611124668592984,-2.518984024868379,-3.428703723928547,-1.3452438560049627
0.46727701329502264,0.41452640088520926,1.2869559089173708,0.5705755224619737,0.13523011625272266
0.006297110234006316,1.1798862576922526,0.5936427287867554,0.2884292506719302,0.08944444318969078
-1.5542442946719621,-1.9446213658690046,-1.037620026908906,-2.00619617158378,-0.1891588278702266
-0.5333776221672492,-0.41993304253795405,-0.5699244271472769,0.8196327368349414,0.5300975824436971
0.11552822600583534,-0.5164914121550398,-1.0081215909259715,-0.30110351855770384,-0.36890427210081284
0.5541680444141355,-0.3819530743529515,0.6380200717696112,-0.023595358569950903,-0.19140279888823297
-0.04329065157682704,-0.04944389672865212,-0.455060733937084,-0.32370784917734824,-0.07607376048888224
-0.4055378019435543,1.1723866549926119,-1.0062123646677557,-0.3660767849302398,0.35083957547306505
-0.1345614293949644,0.632988992192253,-0.022293434105847148,0.7762026886411802,0.06620993656998093
0.4969109148999005,0.018629120468438724,1.4669606462412357,-0.10478091671322864,-0.07753201896025474
-2.233778559587801,-3.066320533597163,-3.078487378808659,-1.4147483769203693,-0.7395083415216139
-0.9001934263788862,-1.1288391807274123,-0.6029991187816293,-0.792655940310542,-0.04508162820099759
-0.9003886925517661,0.5339775790848413,1.1727315859414202,0.5502132481620896,0.19056780867828663
-0.5755615722613476,-0.6625327883456457,-0.8046148373863125,-0.6840166672762447,-0.15192887352299594
0.10121798943442833,-1.0105722822834913,0.0674643800079279,-0.09576724468839543,-0.4127108806653353
-0.23744943646811945,-0.3166572398299438,0.42726521665117984,1.6678956328856955,0.5347420924062941
0.42695694452220034,-0.8531356713414454,0.7284933989017442,2.938731390208131,0.2658786749887516
0.022117735100241783,-0.8186558384216964,-1.4066055483528837,-0.2277935105217369,0.2489110159933154
-0.7203924384195196,-1.1619854399403056,-0.1805316090711047,0.5356253302667839,-0.0871886094493607
0.4044682201538066,0.36554330519973377,2.0752227335517146,2.140774321054237,0.1466179472616592
-0.9979668782713231,-1.0715054402520672,0.03858032993641926,0.15866325076067037,-0.5484984471162146
0.5243845863621203,-0.09000456754791608,-0.06589094312591384,0.09106898156143131,-0.04030481749647925
-0.07245132821128675,0.8554974289031867,1.0997955238137285,-0.9162211061623687,-0.781497718745906
0.7308767829720044,-0.1473022845807728,1.2033438317700966,0.859495735270515,0.3389326884490806
-0.8321174159365703,-0.4595261649767982,0.8030874303060798,-1.4118928622810147,-0.24776177414814438
-0.22552628020626636,1.1881312392684973,-0.09136811064611498,-0.1341450081612371,-0.47350835193396135
0.9698768115489362,-0.7614300015852637,-0.006013582607035342,0.06528400037043045,-0.09743862042672252
0.6895370115289315,-0.10140643672251268,-0.0023185848253168815,1.1956117972976292,-0.12934921212085917
-0.14895075943268155,1.0051833044200023,0.4200011060112363,2.6311656018072345,-0.01883901894433697
-0.24680726184268753,0.20526927404966644,1.898414191580649,0.2616223878527849,-0.186525580121918
-0.026564279472571433,0.04581425576743552,-0.457846172660787,3.575733589265285,-0.7957303828351618
-0.47601819016361324,-0.13598574581225073,-0.958959256570228,-0.1372548838458667,0.020117720873529123
0.676267497717512,0.06083075721134701,-0.47001344866490535,-0.15589112612252942,0.11493577374968843
0.2577195937537979,1.5679831903715136,0.5623964157422997,0.7698019760230047,0.9735715218835946
1.454873218286696,-0.06860850088463816,1.1897023772999902,0.3123107744355258,-0.11409613785870545
-0.012639051139670416,0.3663374986134086,-0.6055715148687904,0.03794177432747473,0.8466130477343483
1.2207827926733497,1.399209566791315,1.424646469121127,0.5835830203314648,0.535951314495529
0.17932804448041295,-0.2670460261030265,-0.2865111381914195,-0.056000696725594004,0.7632116221140874
-0.4147763775207861,-0.7377378575739593,-0.0398521769910898,0.04197850930979226,0.037044544589416195
0.5533791872478734,1.69532975436009,-0.5544131581478166,-0.4131593819866473,-0.2735176386856831
-1.1031809848741556,-0.6660299770054743,-0.7859767581862782,-0.06751491618672852,-0.3876176760280908
-1.5937815816294765,-2.861775559052231,-1.4351759423043053,-0.3718349852567834,-1.222881733700876
0.2870687237731713,-0.5311806719166763,-0.22905871623437482,-0.08431108167243676,0.3413001632872855
-1.9712493798765351,0.16205516772580672,-0.15516156320885824,-1.150047134230272,0.0865736606133589
-0.5858338096324933,-0.8797675839507146,-0.4259448196505616,-0.36032112605084776,-0.012758767918848906
-0.6390917578624489,0.12221441649290668,-0.025951339973262995,-0.21644664765898136,1.0883789497231038
0.44832449280964676,-0.31655342167575523,-0.054570151603609646,-0.3279304750891898,-0.11738878391608579
1.8557598507508255,1.7603514192321796,0.7296585554944037,2.3255696271359922,1.0790987157944998
0.6905416995793108,0.12117546205697827,0.7012905473147507,-1.5592794084330663,-0.023949572415911235
-0.29176772298754755,-1.134748286305593,0.005047218314060491,-0.30129225604048215,-0.34565576825874833
-0.03756652126850614,-0.4266110860523938,0.15562605620594863,0.09964017737950655,0.2337858244413039
-0.6034527673315386,-2.7585955720135162,-2.2699725311713896,-0.50641030348463,-0.2758256013566854
-1.3142215663060828,-0.885971498602254,-0.95849270267978,-1.2864759961412982,-0.006073113399646603
-0.9870613903562031,-2.141795843090098,-0.557783490462326,-0.8879740161319897,0.4110930714645604
0.566036316137207,-0.621707602683924,-1.4698094810905713,-0.9909171213475174,0.07599010514743113
0.6925391937126109,-0.4118909745456239,0.5987869055330768,1.2214897145149946,0.2064400086333702
0.07452186795130455,-0.8794386749052812,-0.5617915941387909,-0.5743547165714354,-0.6051710154834136
0.32930926569078955,0.6993157910138151,0.04856061788265982,-0.5329423329868879,-0.24752788711795332
-0.29257430509058036,-0.8549087549177459,-1.321498572680449,-1.3472844142301321,-0.0671657050078247
2.493193843049255,0.8893961117825017,-0.0011466618068111784,0.39029996502472775,0.299694262908295
-1.4701663321441236,-0.6578149170409953,-2.327394597619765,-2.3640278902538845,0.6430952777052134
0.3551242823676589,0.6122032156128618,1.3214771985051497,-0.22022494314830904,-0.07022461254234612
0.10838166932848581,0.061397370683568826,0.0675077666358104,-0.05536115655288353,-0.031175999413047075
-0.20942226599144664,-0.37188576471819035,-0.6926061959276419,0.06573143832804826,-0.42578558185127824
-0.2710065272438198,0.5283624938317988,-0.7079942908675199,0.19654782725538944,-0.4389115015620438
0.25067985796416287,-0.018570897564931417,0.5382597064055313,1.4014172617059057,-0.05708257484007523
